,eth_PriceUSD,eth_AdrActCnt,eth_BlkCnt,eth_BlkSizeByte,eth_BlkSizeMeanByte,eth_DiffMean,eth_FeeMeanNtv,eth_FeeMedNtv,eth_FeeTotNtv,eth_TxCnt,eth_TxTfr,eth_TxTfrValMeanNtv,eth_TxTfrValMedNtv,eth_TxTfrValNtv
2017-08-28,347.1672294944478,176815.0,3446.0,61190245.0,17756.8905977945,2133302637405860.0,0.000888184270241006,0.00044268,323.12054932900935,363799.0,268883.0,106.596815449859,0.50756,28662071.528604344
2017-08-29,373.36066233372287,188218.0,3541.0,65350659.0,18455.4247387744,2204096627570070.0,0.00130792328276212,0.000508200030891,516.1706156196478,394649.0,298840.0,72.263144017463,0.60568186,21595117.958178632
2017-08-30,384.82170976037406,199429.0,3531.0,66479781.0,18827.4655904843,2231150404737160.0,0.00108285470806504,0.000529350851097371,433.38011126161706,400220.0,296113.0,122.292413830337,0.6254437,36212373.53654262
2017-08-31,388.0929555815314,201738.0,3473.0,60556856.0,17436.468758998,2215537201731450.0,0.00191860642564085,0.000756,737.5526007503827,384421.0,310032.0,55.3094964424602,0.8162309575,17147713.801048826
2017-09-01,391.1625371127995,194535.0,3521.0,64913568.0,18436.1170122124,2233568965063410.0,0.00131821008095164,0.00063,515.4161870215403,390997.0,294838.0,54.2660499168045,0.579261408622909,15999693.625370808
2017-09-02,346.87353646990067,170203.0,3541.0,54297768.0,15334.0208980514,2231260175994450.0,0.00184951074285498,0.000600085844736,613.6621159472205,331797.0,256237.0,55.5047406616189,0.52003673,14222368.232911235
2017-09-03,351.70269257744013,155252.0,3539.0,49087704.0,13870.5012715456,2250289239986160.0,0.000980694302033454,0.000480375,296.6845437225562,302525.0,229107.0,47.9821860073634,0.395,10993054.689589009
2017-09-04,305.39457925189953,217222.0,3527.0,69692676.0,19759.7607031471,2243962758497380.0,0.00110207029523674,0.000571642329867,487.7674961087718,442592.0,335953.0,51.0080753870654,0.99,17136315.95051079
2017-09-05,320.45090905902975,209290.0,3559.0,70127997.0,19704.4105085698,2231041493414230.0,0.00138517270780806,0.00063,615.8090010554052,444572.0,325792.0,49.6982848393083,0.9975146,16191303.614367925
2017-09-06,337.68073874926944,219517.0,3510.0,79335208.0,22602.6233618234,2232599985319950.0,0.00155180230034674,0.000857046603504,770.2774186378559,496376.0,346013.0,48.2536298315853,0.69793705,16696383.218916327
2017-09-07,335.52847486849805,203211.0,3547.0,74964337.0,21134.5748519876,2253841580835060.0,0.00163765918878492,0.000868218485106,734.2395843143025,448347.0,303315.0,38.8290416384134,0.5997,11777430.764555363
2017-09-08,308.70316247808296,212715.0,3592.0,75343180.0,20975.2728285078,2351173566316960.0,0.0016363987468595,0.0010420245,758.7490069559426,463670.0,314442.0,43.4451741702536,0.535511205,13660987.456442887
2017-09-09,304.40835388661594,187363.0,3561.0,61062245.0,17147.49929795,2321405118789530.0,0.00114956476508632,0.000743136218979,441.03512038297936,383654.0,260025.0,78.8615094660179,0.366556569504086,20505963.998901304
2017-09-10,300.5625061367621,168148.0,3574.0,52465083.0,14679.6538891998,2289896362744840.0,0.00127118417749287,0.00063,413.2975692590061,325128.0,235286.0,73.7426995989088,0.386028605,17350624.81782885
2017-09-11,297.4111516656925,192744.0,3551.0,59529264.0,16764.0844832442,2312746407316730.0,0.00107649164441077,0.000478129869798,393.332823000431,365384.0,268734.0,57.2117410150058,0.664992662000116,15374740.00992657
2017-09-12,293.57978930450025,206092.0,3603.0,64986807.0,18036.8601165695,2375289937074940.0,0.00128421841107618,0.000525,519.9774662076594,404898.0,318053.0,49.2513894956486,0.60352609,15664552.183259513
2017-09-13,276.9201028638223,184759.0,3536.0,59875748.0,16933.1866515837,2324137953177200.0,0.00126629819487205,0.000472873465276551,463.0586576016015,365679.0,274383.0,37.4066010021975,0.509625057,10263735.402785957
2017-09-14,224.75943804792527,201842.0,3599.0,62219159.0,17287.9019171992,2321975794050690.0,0.00107499606731692,0.000525,408.76832959354584,380251.0,304143.0,51.3056754338366,0.506721264910618,15604262.043473361
2017-09-15,257.7248883693747,211723.0,3616.0,69830597.0,19311.5589048673,2366097201603010.0,0.00144187215609059,0.00068904,636.9715367788192,441767.0,370473.0,51.0394026538752,1.01146132,18908720.619389117
2017-09-16,254.11038252483937,172971.0,3609.0,60261419.0,16697.5392075367,2350115833389700.0,0.00176811985454697,0.000893528,660.859549314408,373764.0,292703.0,34.1570734361975,0.332369821518929,9997877.86599531
2017-09-17,257.9887118644068,151929.0,3630.0,52089233.0,14349.6509641873,2390881046916290.0,0.00128207693539337,0.00084,371.1830681038484,289517.0,226728.0,53.8050043990441,0.201081822174243,12199101.037386466
2017-09-18,296.2028845704267,191107.0,3557.0,62377123.0,17536.4416643239,2351652860746300.0,0.00111136479372459,0.000628152,403.16313802964385,362764.0,277651.0,68.1855480927853,0.5,18931785.61350992
2017-09-19,284.5953033313852,174538.0,3628.0,60208793.0,16595.5879272326,2380774458727650.0,0.00114010701153526,0.000473753622006,385.0734233591785,337752.0,255707.0,59.2687228186643,0.49284684,15155427.30579218
2017-09-20,284.9188874926944,182509.0,3600.0,57699493.0,16027.6369444444,2380956776088330.0,0.00202112916450595,0.000561564832059,656.8346403971058,324984.0,248558.0,39.9359845600477,0.501916509378255,9926408.45027633
2017-09-21,258.33478930450036,174750.0,3645.0,58700186.0,16104.3034293553,2405383475001430.0,0.00102784586256169,0.00046305,325.90319902554006,317074.0,233297.0,41.3887999551548,0.27433464408851,9655882.863137754
2017-09-22,262.92679018118065,131621.0,3001.0,50933282.0,16972.1032989004,2938236940545600.0,0.00112761085719178,0.00046305,306.1125194018915,271470.0,201082.0,43.0126725636158,0.29,8649074.22443699
2017-09-23,285.11784395090586,131179.0,2884.0,46001409.0,15950.5579056865,2960802402189860.0,0.00121305592920443,0.000442071,315.52433857730296,260107.0,189685.0,40.9012879182313,0.259512385943317,7758360.798769701
2017-09-24,284.1322653419054,132444.0,2938.0,52835047.0,17983.3379850238,2945612222319660.0,0.00156655131489159,0.000529644,440.08969434021225,280929.0,188858.0,35.9518682626663,0.282344192429022,6789797.936350625
2017-09-25,294.85216598480423,147862.0,2836.0,55520528.0,19577.0550070522,2912421362690780.0,0.001249611146458,0.000481060757037,383.1482720592988,306614.0,216436.0,41.0093986655018,0.332235226333125,8875910.209566543
2017-09-26,288.9196507890123,159185.0,2890.0,53542782.0,18526.9141868512,2887116463204750.0,0.00126039427878438,0.000525,385.77517887830106,306075.0,206471.0,44.8863276754088,0.287,9267724.961469324
2017-09-27,310.2458945061367,161803.0,2904.0,54864211.0,18892.6346418733,2916043095239210.0,0.00136778665833979,0.0004827627,422.7103633987529,309047.0,214393.0,44.0139986856496,0.28105,9436293.220212469
2017-09-28,302.5850192869666,166745.0,2856.0,58698829.0,20552.8112745098,2896071814918470.0,0.00112439695377099,0.000465781922739,370.16047235616327,329208.0,227110.0,43.6617025281188,0.313997292400915,9916009.261161061
2017-09-29,291.75972267679714,166723.0,2829.0,60936115.0,21539.8073524214,2802970923363760.0,0.00101342766041158,0.00045932,330.88615797959415,326502.0,235586.0,35.7825027377198,0.199191030930318,8429856.689968463
2017-09-30,302.80676417299827,150248.0,2840.0,62474759.0,21998.1545774648,2773894950878980.0,0.00125747125193754,0.000604765267080201,371.9574813805126,295798.0,201660.0,32.6395635717398,0.206522120627562,6582094.389877041
2017-10-01,303.4554511981297,133565.0,2862.0,62337326.0,21781.036338225,2865649257474530.0,0.00126329681241465,0.000529520043213,358.61332943625433,283871.0,196378.0,24.0594626811973,0.331319917068232,4724749.162408169
2017-10-02,296.4610081823495,153749.0,2842.0,60088903.0,21143.1748768473,2861170963745510.0,0.00116607778248132,0.000510074159973,356.93057882819585,306095.0,218597.0,33.899374281725,0.40822534,7410301.51986224
2017-10-03,291.4944199298656,156587.0,2862.0,59866739.0,20917.7983927324,2838825595157870.0,0.00116266977626131,0.000530658383178,381.2463956541455,327906.0,239186.0,96.2611341657552,0.499267075372956,23024315.63657033
2017-10-04,291.7709488603155,144259.0,2886.0,58858940.0,20394.6431046431,2896353133447910.0,0.00125370333723692,0.00054312497663148,385.3871521629376,307399.0,216548.0,70.3446890650737,0.44453243,15233001.727663575
2017-10-05,295.1539959088252,139560.0,2946.0,59840706.0,20312.5274949084,2968746998432250.0,0.00133091623418837,0.000489605835810668,418.9830778519501,314808.0,219233.0,43.893987952068,0.32853226,9623010.66069572
2017-10-06,307.6301899473992,141273.0,2848.0,61677616.0,21656.4662921348,2912478711912440.0,0.00136692696398253,0.000590632532133,437.255331091613,319882.0,219214.0,43.8965611615052,0.260076642988407,9622740.758458192
2017-10-07,312.21074488603153,134989.0,2848.0,55983260.0,19657.0435393258,2857438076850600.0,0.00108652052130993,0.00050591655345,316.27634506835653,291091.0,210944.0,36.2721332813505,0.220106321764545,7651388.882901208
2017-10-08,309.2580274693163,141322.0,2879.0,55131849.0,19149.6523098298,2915521253407430.0,0.00120388439250195,0.000508547252767,357.34780034158285,296829.0,218883.0,40.0347137035362,0.390770959999995,8762918.239571115
2017-10-09,296.3426405610754,153436.0,2882.0,56691093.0,19670.7470506593,2930955632521900.0,0.00115745633920527,0.000525,379.84476174867257,328172.0,241221.0,44.4447330610924,0.21046684,10721002.953729777
2017-10-10,298.36864260666283,159757.0,2915.0,62493211.0,21438.4943396226,2913484732911310.0,0.00119504440024191,0.000481887,417.7934975457137,349605.0,264371.0,42.8073979570979,0.390953039,11317034.60531592
2017-10-11,302.8528550555231,164924.0,2915.0,58432218.0,20045.3578044597,2997386113953140.0,0.00272553433948555,0.000507063604436736,938.4151007564401,344305.0,253482.0,39.7238803209739,0.205843827210654,10069288.631521106
2017-10-12,302.96031268264176,163736.0,2899.0,61275804.0,21136.8761641945,2911727554677850.0,0.00116110143716034,0.00051429,421.95703437893127,363411.0,255488.0,44.1117162049833,0.290705066456402,11270014.149778783
2017-10-13,336.53433635300996,176192.0,2891.0,63154808.0,21845.315807679,3031011835444820.0,0.00125259550202562,0.0005557464,474.9040482566856,379136.0,292110.0,50.0857254182617,0.68197147251053,14630541.251928415
2017-10-14,339.4404380479251,153996.0,2887.0,57599755.0,19951.4218912366,2917998273436940.0,0.00119833462450121,0.000545938955982,398.04961388522827,332169.0,249972.0,41.6585079931031,0.307226579957031,10413460.560051955
2017-10-15,335.61118381063693,154242.0,2925.0,55607865.0,19011.2358974359,2962491103709450.0,0.00117471651237632,0.000511875,386.38892996635053,328921.0,237725.0,40.6700386742576,0.28401278,9668284.943837889
2017-10-16,334.48866393921685,166773.0,4554.0,74203956.0,16294.2371541502,1922323537780220.0,0.000825664834955594,0.0004216,337.1164751176115,408297.0,240719.0,32.0721548773552,0.29093448,7720377.049922069
2017-10-17,315.593531560491,207471.0,6050.0,87192710.0,14412.0181818182,1430794160040830.0,0.00063852891677781,0.00029372,322.84724414018615,505611.0,293823.0,40.0393777739974,0.2,11764490.095689239
2017-10-18,313.1520704266511,179137.0,6221.0,81248958.0,13060.4336923324,1412602014675400.0,0.000636351538300928,0.00031424,299.3709448414255,470449.0,274862.0,54.7177403522117,0.248461632961423,15039827.54868961
2017-10-19,308.13497428404446,183418.0,6241.0,80998138.0,12978.3909629867,1460304538028380.0,0.0005745423261396,0.000235944,283.92962490077923,494184.0,260346.0,48.7784740555945,0.214551741033731,12699280.6064778
2017-10-20,303.9160070134424,198225.0,6237.0,95137037.0,15253.6535193202,1448048385228950.0,0.000899120612568433,0.000252,491.6724184137687,546837.0,270105.0,43.4042833311936,0.20991188,11723713.949172044
2017-10-21,299.7110368205728,173297.0,6229.0,74641698.0,11982.9343393803,1470935110706380.0,0.000497077159745246,0.00021,230.09801140013096,462902.0,260402.0,41.1856069462246,0.205671024659616,10724814.42001077
2017-10-22,294.5073427819989,207996.0,6280.0,68750015.0,10947.4546178344,1479882619648000.0,0.000450374174938104,0.000168,196.13480056611323,435493.0,276467.0,34.3273985986977,0.126378524918718,9490392.908386149
2017-10-23,285.1958860315605,197761.0,6254.0,80224066.0,12827.6408698433,1455819716924380.0,0.00057612986370753,0.000315,269.72556603198615,468168.0,284999.0,46.4622530452073,0.27143115,13241695.655631049
2017-10-24,296.7136791350088,214936.0,6248.0,87134104.0,13945.9193341869,1496920578552170.0,0.000725378526508886,0.000315,357.09514405703027,492288.0,285519.0,46.4890593945894,0.32444166,13273509.74928377
2017-10-25,297.22773670368196,192161.0,6176.0,88605464.0,14346.7396373057,1484204987132010.0,0.00063130731257256,0.000216489,290.6658815472836,460419.0,255583.0,41.3779192098078,0.21625629,10575492.725400295
2017-10-26,295.85043658679143,197162.0,6157.0,88766039.0,14417.092577554,1437017619732600.0,0.000589703243528567,0.000189,275.04113100118985,466406.0,261307.0,38.3381439913951,0.201748926491786,10018025.391959488
2017-10-27,296.6964444769141,178047.0,6229.0,92959000.0,14923.5832396853,1447520990235870.0,0.000611863374109484,0.000192012,297.45554373330157,486147.0,249538.0,42.5164718567235,0.212782866080734,10609475.35418307
2017-10-28,293.6410149035652,154861.0,6240.0,89339757.0,14317.26875,1468426411910430.0,0.000497710529972665,0.0001071,241.16762814115654,484554.0,244594.0,52.6326646959442,0.202867783793261,12873633.988639787
2017-10-29,304.7514564582116,161233.0,6194.0,92119020.0,14872.2989990313,1459598548274820.0,0.000490810343962546,0.000123924,242.54669253861044,494176.0,246079.0,47.8068307066378,0.20965432070028,11764257.093458733
2017-10-30,306.25153886616005,178292.0,6072.0,99874533.0,16448.375,1447379050032770.0,0.000555005195416391,0.00020674,295.6101972138064,532626.0,266673.0,41.6780595540958,0.248514769288484,11114413.175469378
2017-10-31,304.66599766218593,214027.0,6275.0,97917438.0,15604.3725896414,1462242115102570.0,0.000635891932734224,0.00031092,330.60403118015785,519906.0,290689.0,40.6258373513243,0.235557853415135,11809484.03381911
2017-11-01,289.99858737580365,232914.0,6142.0,96784912.0,15757.8821230869,1505309310656300.0,0.000701928055548306,0.000371944,370.46569494120155,527783.0,303858.0,47.2867989835534,0.237812284168633,14368472.165544566
2017-11-02,284.11183167738164,250046.0,6144.0,96435646.0,15695.9059244792,1441550229987940.0,0.000706368936958383,0.00042,373.86483184624444,529277.0,323489.0,50.5619303343319,0.35158035,16356228.281922687
2017-11-03,304.98771917007605,211882.0,6208.0,98276411.0,15830.6074420103,1419283188232920.0,0.000573695905808794,0.000275796,278.69573408271987,485790.0,284870.0,45.2496217182589,0.249769,12890259.738880416
2017-11-04,299.544158679135,174924.0,6196.0,75320039.0,12156.2361200775,1405221883329550.0,0.000531845192006248,0.00019990125,212.07752507394508,398758.0,232804.0,37.3036767978908,0.252277584293702,8684445.17325617
2017-11-05,295.85984365867915,168183.0,6299.0,73321910.0,11640.2460708049,1439532615580540.0,0.000478897345373137,0.000164716,199.74904054987255,417102.0,217450.0,37.6076326603211,0.23474272,8177779.721986818
2017-11-06,297.2947828755114,195513.0,6199.0,85520807.0,13795.9036941442,1433804859772260.0,0.00052534246935475,8.54328e-05,268.79830389747224,511663.0,255352.0,39.48696811252,0.23125,10083076.2814682
2017-11-07,291.70619783752187,187168.0,6211.0,88610422.0,14266.6916760586,1412215080061530.0,0.000669711826318275,0.00021,315.04449791317825,470418.0,263186.0,32.2790280556797,0.289106832407412,8495388.277862106
